3,hakm_forest,38,"동아리, 이화채널",0,13512,다꾸스티커 2장 : 1000#노트북스티커 개당 : 500#떡메 : 1500#스모어(3개) : 2000#스모어(5개) : 3000,인스타: @ewhachannel,,,,,,,,,,,,,,,,,
1,hakm_forest,17,동아리연합회,0,,정보없음,,,,,,,,,,,,,,,,,,
2,hakm_forest,17,동아리연합회,0,,정보없음,,,,,,,,,,,,,,,,,,
3,hakm_forest,17,동아리연합회,0,,정보없음,,,,,,,,,,,,,,,,,,
1,gate,15,동양화과 부채부스,0,13948,이화 동양 부채 : 8000,,,,,,,,,,,,,,,,,,
2,gate,15,동양화과 부채부스,0,13948,이화 동양 부채 : 8000,,,,,,,,,,,,,,,,,,
3,gate,15,동양화과 부채부스,0,13948,이화 동양 부채 : 8000,,,,,,,,,,,,,,,,,,
1,gate,20,디-하!,0,16354,"바나나푸딩(오리지널,초코) : 2500#머랭쿠키(오레오,프레첼) : 2500#브라우니 : 1500#녹차 초코칩 쿠키 : 1500#콘 크림치즈 머핀 : 1500",,,,,,,,,,,,,,,,,,
2,gate,20,디-하!,0,16354,"바나나푸딩(오리지널,초코) : 2500#머랭쿠키(오레오,프레첼) : 2500#브라우니 : 1500#녹차 초코칩 쿠키 : 1500#콘 크림치즈 머핀 : 1500",,,,,,,,,,,,,,,,,,
3,gate,20,디-하!,0,16354,"바나나푸딩(오리지널,초코) : 2500#머랭쿠키(오레오,프레첼) : 2500#브라우니 : 1500#녹차 초코칩 쿠키 : 1500#콘 크림치즈 머핀 : 1500",,,,,,,,,,,,,,,,,,
2,posco,6,라온소울,0,,마라소스볶음밥 : 3000#콘치즈 : 2000#아이스티 : 2000#볶음밥+콘치즈+아이스티 : 6000,,,,,,,,,,,,,,,,,,
3,posco,6,라온소울,0,,마라소스볶음밥 : 3000#콘치즈 : 2000#아이스티 : 2000#볶음밥+콘치즈+아이스티 : 6000,,,,,,,,,,,,,,,,,,
1,hak,2,레인보우,0,16502,레인보우페미니스트 에코백 : 15000#스티커 : 1000#무지개키링 : 4000#드로잉굿즈,"인스타 : @dallbit_, @_sunzeroly",,,,,,,,,,,,,,,,,
2,hak,2,레인보우,0,16502,레인보우페미니스트 에코백 : 15000#스티커 : 1000#무지개키링 : 4000#드로잉굿즈,"인스타 : @dallbit_, @_sunzeroly",,,,,,,,,,,,,,,,,
1,saeng,22,릴리즈,0,,헤나 : 2000~15000,,,,,,,,,,,,,,,,,,
2,saeng,22,릴리즈,0,,헤나 : 2000~15000,,,,,,,,,,,,,,,,,,
3,saeng,22,릴리즈,0,,헤나 : 2000~15000,,,,,,,,,,,,,,,,,,
2,posco,7,말랑말랑한 뇌,0,,정보없음,,,,,,,,,,,,,,,,,,
3,posco,7,말랑말랑한 뇌,0,,정보없음,,,,,,,,,,,,,,,,,,
1,saeng,8,메모아르 서울,0,,정보없음,,,,,,,,,,,,,,,,,,
1,posco,12,모노롤,0,,그릭요거트 : 3500#에이드(청포도/자몽) : 2000#사진 두 장 : 3000#그릭요거트+에이드 : 5000,,,,,,,,,,,,,,,,,,
2,hak,6,모리네,0,14756,스티커 : 2000#떡메모지 : 3000 ~ 3500#그립톡 : 8000#브라우니 : 3000,인스타 : @mori_gomyami,,,,,,,,,,,,,,,,,
3,hak,6,모리네,0,14756,스티커 : 2000#떡메모지 : 3000 ~ 3500#그립톡 : 8000#브라우니 : 3000,인스타 : @mori_gomyami,,,,,,,,,,,,,,,,,
1,hakm_forest,24,묘화,0,15085,스티커 : 1000~2500#떡메 :  2000#마테 :  6000#엽서 :  1000~1500#손거울 :  4000#금속뱃지 :  9000#에코백 :  18000#핀뱃지(2개) :  3000#스트랩 :  6000#포토카드 :  1000#부채 : 1000,"인스타: @meowewha, 트위터 : @meowewha",,,,,,,,,,,,,,,,,
2,hakm_forest,24,묘화,0,15085,스티커 : 1000~2500#떡메 :  2000#마테 :  6000#엽서 :  1000~1500#손거울 :  4000#금속뱃지 :  9000#에코백 :  18000#핀뱃지(2개) :  3000#스트랩 :  6000#포토카드 :  1000#부채 : 1000,"인스타: @meowewha, 트위터 : @meowewha",,,,,,,,,,,,,,,,,
3,hakm_forest,24,묘화,0,15085,스티커 : 1000~2500#떡메 :  2000#마테 :  6000#엽서 :  1000~1500#손거울 :  4000#금속뱃지 :  9000#에코백 :  18000#핀뱃지(2개) :  3000#스트랩 :  6000#포토카드 :  1000#부채 : 1000,"인스타: @meowewha, 트위터 : @meowewha",,,,,,,,,,,,,,,,,
1,posco,7,문헌정보학과 학생회,0,19890,염통꼬치 : 1500#염통꼬치 SET(2개) : 2500#페미니즘 스티커 : 500#스티커 SET(4장) : 1500,"인스타 : @elis_1959 , 페북 : 이화여자대학교 문헌정보학과",,,,,,,,,,,,,,,,,
1,saeng,24,반유,0,17265,"자몽에이드 : 2000#댕댕이벗 부채 : 1000#배꽃코기 부채 : 1000#냥벗 스티커 : 1000#초롱초롱 댕댕이 스티커 : 1000#스카프(3종류 1택) : 3000,#떡메모지: 1000#하얀 고양이 스티커(2장 500) : 300#에코백 : 20000",인스타 : @4companimals,,,,,,,,,,,,,,,,,
2,saeng,24,반유,0,17265,자몽에이드 : 2000#댕댕이벗 부채 : 1000#배꽃코기 부채 : 1000#냥벗 스티커 : 1000#초롱초롱 댕댕이 스티커 : 1000#스카프(3종류 1택) : 3000#떡메모지: 1000#하얀 고양이 스티커(2장 500) : 300#에코백 : 20000,인스타 : @4companimals,,,,,,,,,,,,,,,,,
3,saeng,24,반유,0,17265,자몽에이드 : 2000#댕댕이벗 부채 : 1000#배꽃코기 부채 : 1000#냥벗 스티커 : 1000#초롱초롱 댕댕이 스티커 : 1000#스카프(3종류 1택) : 3000#떡메모지: 1000#하얀 고양이 스티커(2장 500) : 300#에코백 : 20000,인스타 : @4companimals,,,,,,,,,,,,,,,,,
